,House or Senate,Date,Time Convened,Time Adjourned,Time in Session,Working Day?,Scraped adjournment string,url
188,Senate,06/04/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/6/4/daily-digest
189,House,06/04/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/6/4/daily-digest
190,Senate,06/05/2024,10:00AM,17:53PM,473.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 5:53 p.m. until 10 a.m. on Friday June 7 2024. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/6/5/daily-digest
191,House,06/05/2024,09:00AM,11:23AM,143.0,x,Adjournment: The House met at 9 a.m. and adjourned at 11:23 a.m.   ,https://www.congress.gov/congressional-record/2024/6/5/daily-digest
192,Senate,06/07/2024,,,,pf,The Senate met at 10:00:00 a.m. in pro forma session and adjourned at 10:00:32 a.m. until 3 p.m. on Tuesday June 11 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/6/7/daily-digest
193,House,06/07/2024,14:00PM,14:03PM,3.0,pf,Adjournment: The House met at 2 p.m. and adjourned at 2:03 p.m.,https://www.congress.gov/congressional-record/2024/6/7/daily-digest
194,Senate,06/11/2024,15:00PM,18:50PM,230.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 6:50 p.m. until 10 a.m. on Wednesday June 12 2024. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/6/11/daily-digest
195,House,06/11/2024,12:00PM,21:13PM,553.0,x,Adjournment: The House met at 12 p.m. and adjourned at 9:13 p.m.,https://www.congress.gov/congressional-record/2024/6/11/daily-digest
196,Senate,06/12/2024,10:00AM,18:54PM,534.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 6:54 p.m. until 10 a.m. on Thursday June 13 2024. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/6/12/daily-digest
197,House,06/12/2024,09:00AM,16:59PM,479.0,x,Adjournment: The House met at 9 a.m. and adjourned at 4:59 p.m.  ,https://www.congress.gov/congressional-record/2024/6/12/daily-digest
198,Senate,06/13/2024,10:00AM,15:09PM,309.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 3:09 p.m. until 3 p.m. on Monday June 17 2024. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/6/13/daily-digest
199,House,06/13/2024,10:00AM,19:40PM,580.0,x,Adjournment: The House met at 10 a.m. and adjourned at 7:40 p.m.,https://www.congress.gov/congressional-record/2024/6/13/daily-digest
200,Senate,06/14/2024,,,,NS,The Senate was not in session and stands adjourned until 3 p.m. on Monday June 17 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/6/14/daily-digest
201,House,06/14/2024,09:00AM,12:56PM,236.0,x,Adjournment: The House met at 9 a.m. and adjourned at 12:56 p.m.  ,https://www.congress.gov/congressional-record/2024/6/14/daily-digest
202,Senate,06/17/2024,15:00PM,18:33PM,213.0,x,Adjournment: Senate convened at 3:00 p.m. and adjourned at 6:33 p.m. until 10 a.m. on Tuesday June 18 2024. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/6/17/daily-digest
203,House,06/17/2024,,,,NS,The House was not in session today. The House will meet in Pro Forma session at 11 a.m. on Tuesday June 18 2024. No hearings were held.,https://www.congress.gov/congressional-record/2024/6/17/daily-digest
204,Senate,06/18/2024,10:00AM,19:22PM,562.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 7:22 p.m. until 10 a.m. on Thursday June 20 2024. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/6/18/daily-digest
205,House,06/18/2024,11:00AM,11:03AM,3.0,pf,Adjournment: The House met at 11 a.m. and adjourned at 11:03 a.m.  ,https://www.congress.gov/congressional-record/2024/6/18/daily-digest
206,Senate,06/20/2024,10:00AM,15:15PM,315.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 3:15 p.m. until 6:30 a.m. on Friday June 21 2024. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/6/20/daily-digest
207,House,06/20/2024,,,,NS,The House was not in session today. The House will meet in Pro Forma session at 9 a.m. on Friday June 21 2024.No hearings were held. ,https://www.congress.gov/congressional-record/2024/6/20/daily-digest
208,Senate,06/21/2024,,,,pf,The Senate met at 6:30:00 a.m. in pro forma session and adjourned at 6:30:31 a.m. until 11:30 a.m. on Tuesday June 25 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/6/21/daily-digest
209,House,06/21/2024,09:00AM,09:04AM,4.0,pf,Adjournment: The House met at 9 a.m. and adjourned at 9:04 a.m.,https://www.congress.gov/congressional-record/2024/6/21/daily-digest
210,Senate,06/25/2024,,,,pf,The Senate met at 11:30:05 a.m. in pro forma session and adjourned at 11:30:34 a.m. until 12 noon on Friday June 28 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/6/25/daily-digest
211,House,06/25/2024,12:00PM,20:49PM,529.0,x,Adjournment: The House met at 12 p.m. and adjourned at 8:49 p.m.,https://www.congress.gov/congressional-record/2024/6/25/daily-digest
212,Senate,06/26/2024,,,,NS,The Senate was not in session and stands adjourned until 12 noon on Friday June 28 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/6/26/daily-digest
213,House,06/26/2024,09:00AM,20:20PM,680.0,x,Adjournment: The House met at 9 a.m. and adjourned at 8:20 p.m.,https://www.congress.gov/congressional-record/2024/6/26/daily-digest
214,Senate,06/27/2024,,,,NS,The Senate was not in session and stands adjourned until 12 noon on Friday June 28 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/6/27/daily-digest
215,House,06/27/2024,09:00AM,18:31PM,571.0,x,Adjournment: The House met at 9 a.m. and adjourned at 6:31 p.m.,https://www.congress.gov/congressional-record/2024/6/27/daily-digest
216,Senate,06/28/2024,,,,pf,The Senate met at 12:00:00 p.m. in pro forma session and adjourned at 12:00:32 p.m. until 12 noon on Tuesday July 2 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/6/28/daily-digest
217,House,06/28/2024,09:00AM,13:40PM,280.0,x,Adjournment: The House met at 9 a.m. and adjourned at 1:40 p.m.,https://www.congress.gov/congressional-record/2024/6/28/daily-digest
218,Senate,07/02/2024,,,,pf,The Senate met at 12 p.m. in pro forma session and adjourned at 12:00:32 p.m. until 9 a.m. on Friday July 5 2024. No committee meetings were held.,https://www.congress.gov/congressional-record/2024/7/2/daily-digest
219,House,07/02/2024,11:00AM,11:03AM,3.0,pf,Adjournment: The House met at 11 a.m. and adjourned at 11:03 a.m.  ,https://www.congress.gov/congressional-record/2024/7/2/daily-digest
220,Senate,07/05/2024,,,,pf,The Senate met at 9:00:10 a.m. in pro forma session and adjourned at 9:00:43 a.m. until 3 p.m. on Monday July 8 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/7/5/daily-digest
221,House,07/05/2024,13:00PM,13:03PM,3.0,pf,Adjournment:  The House met at 1 p.m. and adjourned at 1:03 p.m.  ,https://www.congress.gov/congressional-record/2024/7/5/daily-digest
222,Senate,07/08/2024,15:00PM,18:52PM,232.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 6:52 p.m. until 10 a.m. on Tuesday July 9 2024. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/7/8/daily-digest
223,House,07/08/2024,12:00PM,19:27PM,447.0,x,Adjournment:  The House met at 12 p.m. and adjourned at 7:27 p.m.  ,https://www.congress.gov/congressional-record/2024/7/8/daily-digest
224,Senate,07/09/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/7/9/daily-digest
225,House,07/09/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/7/9/daily-digest
226,Senate,07/10/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/7/10/daily-digest
227,House,07/10/2024,10:00AM,19:51PM,591.0,x,Adjournment: The House met at 10 a.m. and adjourned at 7:51 p.m. ,https://www.congress.gov/congressional-record/2024/7/10/daily-digest
228,Senate,07/11/2024,,,,pf,Pro Forma Sessions--Agreement: A unanimous-consent agreement was reached providing that the Senate adjourn to then convene for pro forma sessions only with no business being conducted on the following dates and times and that following each pro forma session the Senate adjourn until the next pro forma session: Monday July 15 2024 at 11:15 a.m.; Thursday July 18 2024 at 10 a.m.; and Monday July 22 2024 at 11:30 a.m.; and that when the Senate adjourns on Monday July 22 2024 it next convene at 3 p.m. on Tuesday July 23 2024.,https://www.congress.gov/congressional-record/2024/7/11/daily-digest
229,House,07/11/2024,09:00AM,13:34PM,274.0,x,Adjournment: The House met at 9 a.m. and adjourned at 1:34 p.m.,https://www.congress.gov/congressional-record/2024/7/11/daily-digest
230,Senate,07/15/2024,,,,pf,The Senate met at 11:16:31 a.m. in pro forma session and adjourned at 11:17:04 a.m. until 10 a.m. on Thursday July 18 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/7/15/daily-digest
231,House,07/15/2024,14:00PM,14:04PM,4.0,pf,Adjournment: The House met at 2 p.m. and adjourned at 2:04 p.m.,https://www.congress.gov/congressional-record/2024/7/15/daily-digest
232,Senate,07/18/2024,,,,pf,The Senate met at 10:00:23 a.m. in pro forma session and adjourned at 10:00:56 a.m. until 11:30 a.m. on Monday July 22 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/7/18/daily-digest
233,House,07/18/2024,10:00AM,10:03AM,3.0,pf,Adjournment: The House met at 10 a.m. and adjourned at 10:03 a.m.,https://www.congress.gov/congressional-record/2024/7/18/daily-digest
234,Senate,07/22/2024,,,,pf,The Senate met at 11:30:02 a.m. in pro forma session and adjourned at 11:30:38 a.m. until 3 p.m. on Tuesday July 23 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/7/22/daily-digest
235,House,07/22/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/7/22/daily-digest
236,Senate,07/23/2024,15:00PM,19:37PM,277.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 7:37 p.m. until 10 a.m. on Wednesday July 24 2024. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/7/23/daily-digest
237,House,07/23/2024,09:00AM,23:16PM,856.0,x,Adjournment: The House met at 9 a.m. and adjourned at 11:16 p.m.,https://www.congress.gov/congressional-record/2024/7/23/daily-digest
238,Senate,07/24/2024,10:00AM,19:42PM,582.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 7:42 p.m. until 10 a.m. on Thursday July 25 2024. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/7/24/daily-digest
239,House,07/24/2024,09:00AM,22:15PM,795.0,x,Adjournment: The House met at 9 a.m. and adjourned at 10:15 p.m.,https://www.congress.gov/congressional-record/2024/7/24/daily-digest
240,Senate,07/25/2024,10:00AM,15:52PM,352.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 3:52 p.m. until 3 p.m. on Monday July 29 2024. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/7/25/daily-digest
241,House,07/25/2024,09:00AM,13:44PM,284.0,x,Adjournment: The House met at 9 a.m. and adjourned at 1:44 p.m.,https://www.congress.gov/congressional-record/2024/7/25/daily-digest
242,Senate,07/26/2024,,,,NS,The Senate was not in session and stands adjourned until 3 p.m. on Monday July 29 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/7/26/daily-digest
243,House,07/26/2024,11:30AM,11:33AM,3.0,pf,Adjournment: The House met at 11:30 a.m. and adjourned at 11:33 a.m.,https://www.congress.gov/congressional-record/2024/7/26/daily-digest
244,Senate,07/29/2024,15:00PM,19:25PM,265.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 7:25 p.m. until 10 a.m. on Tuesday July 30 2024. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/7/29/daily-digest
245,House,07/29/2024,,,,NS,The House was not in session today. The House will meet in Pro Forma session at 1 p.m. on Tuesday July 30 2024.No hearings were held.,https://www.congress.gov/congressional-record/2024/7/29/daily-digest
246,Senate,07/30/2024,10:00AM,18:50PM,530.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 6:50 p.m. until 11 a.m. on Wednesday July 31 2024. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/7/30/daily-digest
247,House,07/30/2024,13:00PM,13:04PM,4.0,pf,Adjournment: The House met at 1 p.m. and adjourned at 1:04 p.m.,https://www.congress.gov/congressional-record/2024/7/30/daily-digest
248,Senate,07/31/2024,11:01AM,19:41PM,520.0,x,Adjournment: Senate convened at 11:01 a.m. and adjourned at 7:41 p.m. until 11 a.m. on Thursday August 1 2024. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/7/31/daily-digest
249,House,07/31/2024,,,,NS,The House was not in session today. The House will meet in Pro Forma session at 11 a.m. on Friday August 2 2024.No hearings were held.,https://www.congress.gov/congressional-record/2024/7/31/daily-digest
250,Senate,08/01/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/8/1/daily-digest
251,House,08/01/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/8/1/daily-digest
252,Senate,08/02/2024,,,,pf,The Senate met at 12:01:15 p.m. in pro forma session and adjourned at 12:01:47 p.m. until 9:30 a.m. on Tuesday August 6 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/8/2/daily-digest
253,House,08/02/2024,11:00AM,11:05AM,5.0,pf,Adjournment: The House met at 11 a.m. and adjourned at 11:05 a.m.  ,https://www.congress.gov/congressional-record/2024/8/2/daily-digest
254,Senate,08/06/2024,,,,pf,The Senate met at 9:30 a.m. in pro forma session and adjourned at 9:30:30 a.m. until 10 a.m. on Friday August 9 2024.No committee meetings were held. ,https://www.congress.gov/congressional-record/2024/8/6/daily-digest
255,House,08/06/2024,11:00AM,11:03AM,3.0,pf,Adjournment: The House met at 11 a.m. and adjourned at 11:03 a.m.,https://www.congress.gov/congressional-record/2024/8/6/daily-digest
256,Senate,08/09/2024,,,,pf,The Senate met at 10:00:05 a.m. in pro forma session and adjourned at 10:00:39 a.m. until 9:15 a.m. on Tuesday August 13 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/8/9/daily-digest
257,House,08/09/2024,13:00PM,13:03PM,3.0,pf,Adjournment: The House met at 1 p.m. and adjourned at 1:03 p.m. ,https://www.congress.gov/congressional-record/2024/8/9/daily-digest
258,Senate,08/13/2024,,,,pf,The Senate met at 9:15 a.m. in pro forma session and adjourned at 9:15:26 a.m. until 10 a.m. on Friday August 16 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/8/13/daily-digest
259,House,08/13/2024,11:00AM,11:03AM,3.0,pf,Adjournment: The House met at 11 a.m. and adjourned at 11:03 a.m. ,https://www.congress.gov/congressional-record/2024/8/13/daily-digest
260,Senate,08/16/2024,,,,pf,The Senate met at 10:00:00 a.m. in pro forma session and adjourned at 10:00:30 a.m. until 8 a.m. on Tuesday August 20 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/8/16/daily-digest
261,House,08/16/2024,11:00AM,11:06AM,6.0,pf,Adjournment: The House met at 11 a.m. and adjourned at 11:06 a.m. ,https://www.congress.gov/congressional-record/2024/8/16/daily-digest
262,Senate,08/20/2024,,,,pf,The Senate met at 8 a.m. in pro forma session and adjourned at 8:00:28 a.m. until 11:45 a.m. on Friday August 23 2024.No committee meetings were held. ,https://www.congress.gov/congressional-record/2024/8/20/daily-digest
263,House,08/20/2024,14:00PM,14:05PM,5.0,pf,Adjournment: The House met at 2 p.m. and adjourned at 2:05 p.m.   ,https://www.congress.gov/congressional-record/2024/8/20/daily-digest
264,Senate,08/23/2024,,,,pf,The Senate met at 11:45:06 a.m. in pro forma session and adjourned at 11:45:38 a.m. until 9 a.m. on Tuesday August 27 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/8/23/daily-digest
265,House,08/23/2024,15:00PM,15:03PM,3.0,pf,Adjournment: The House met at 3 p.m. and adjourned at 3:03 p.m. ,https://www.congress.gov/congressional-record/2024/8/23/daily-digest
266,Senate,08/27/2024,,,,pf,The Senate met at 9:00:08 a.m. in pro forma session and adjourned at 9:00:49 a.m. until 11 a.m. on Friday August 30 2024.No committee meetings were held. ,https://www.congress.gov/congressional-record/2024/8/27/daily-digest
267,House,08/27/2024,11:00AM,11:03AM,3.0,pf,Adjournment: The House met at 11 a.m. and adjourned at 11:03 a.m.,https://www.congress.gov/congressional-record/2024/8/27/daily-digest
268,Senate,08/30/2024,,,,pf,The Senate met at 11 a.m. in pro forma session and adjourned at 11:00:30 a.m. until 2 p.m. on Tuesday September 3 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/8/30/daily-digest
269,House,08/30/2024,10:00AM,10:02AM,2.0,pf,Adjournment: The House met at 10 a.m. and adjourned at 10:02 a.m.   ,https://www.congress.gov/congressional-record/2024/8/30/daily-digest
270,Senate,09/03/2024,,,,pf,The Senate met at 2:00:00 p.m. in pro forma session and adjourned at 2:00:37 p.m. until 12:45 p.m. on Thursday September 5.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/9/3/daily-digest
271,House,09/03/2024,11:00AM,11:02AM,2.0,pf,Adjournment: The House met at 11 a.m. and adjourned at 11:02 a.m.  ,https://www.congress.gov/congressional-record/2024/9/3/daily-digest
272,Senate,09/05/2024,,,,pf,The Senate met at 12:45:03 p.m. in pro forma session and adjourned at 12:45:34 p.m. until 3 p.m. on Monday September 9 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/9/5/daily-digest
273,House,09/05/2024,,,,NS,The House was not in session today. The House will meet in Pro Forma session at 11 a.m. on Friday September 6 2024.No hearings were held.,https://www.congress.gov/congressional-record/2024/9/5/daily-digest
274,Senate,09/06/2024,,,,NS,The Senate was not in session and stands adjourned until 3 p.m. on Monday September 9 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/9/6/daily-digest
275,House,09/06/2024,11:00AM,11:03AM,3.0,pf,Adjournment: The House met at 11 a.m. and adjourned at 11:03 a.m.    ,https://www.congress.gov/congressional-record/2024/9/6/daily-digest
276,Senate,09/09/2024,15:00PM,18:56PM,236.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 6:56 p.m. until 10 a.m. on Tuesday September 10 2024. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/9/9/daily-digest
277,House,09/09/2024,12:00PM,20:35PM,515.0,x,Adjournment: The House met at 12 p.m. and adjourned at 8:35 p.m. pursuant to ,https://www.congress.gov/congressional-record/2024/9/9/daily-digest
278,Senate,09/10/2024,10:01AM,17:10PM,429.0,x,Adjournment: Senate convened at 10:01 a.m. and adjourned at 5:10 p.m. until 11 a.m. on Wednesday September 11 2024. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/9/10/daily-digest
279,House,09/10/2024,10:00AM,20:30PM,630.0,x,Adjournment: The House met at 10 a.m. and adjourned at 8:30 p.m. ,https://www.congress.gov/congressional-record/2024/9/10/daily-digest
280,Senate,09/11/2024,11:00AM,19:19PM,499.0,x,Adjournment: Senate convened at 11 a.m. and adjourned at 7:19 p.m. until 10 a.m. on Thursday September 12 2024. (For Senates program see the remarks of the Acting Majority Leader in todays Record on page S,https://www.congress.gov/congressional-record/2024/9/11/daily-digest
281,House,09/11/2024,10:00AM,19:56PM,596.0,x,Adjournment: The House met at 10 a.m. and adjourned at 7:56 p.m. ,https://www.congress.gov/congressional-record/2024/9/11/daily-digest
282,Senate,09/12/2024,1900-01-01 10:00:00,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/9/12/daily-digest
283,House,09/12/2024,09:00AM,12:47PM,227.0,x,Adjournment: The House met at 9 a.m. and adjourned at 12:47 p.m. ,https://www.congress.gov/congressional-record/2024/9/12/daily-digest
284,Senate,09/16/2024,15:00PM,20:00PM,300.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 8 p.m. until 10 a.m. on Tuesday September 17 2024. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/9/16/daily-digest
285,House,09/16/2024,16:00PM,16:03PM,3.0,pf,Adjournment:  The House met at 4 p.m. and adjourned at 4:03 p.m.   ,https://www.congress.gov/congressional-record/2024/9/16/daily-digest
286,Senate,09/17/2024,10:00AM,19:34PM,574.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 7:34 p.m. until 10 a.m. on Wednesday September 18 2024. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/9/17/daily-digest
287,House,09/17/2024,12:00PM,21:56PM,596.0,x,Adjournment: The House met at 12 p.m. and adjourned at 9:56 p.m. ,https://www.congress.gov/congressional-record/2024/9/17/daily-digest
288,Senate,09/18/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/9/18/daily-digest
289,House,09/18/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/9/18/daily-digest
290,Senate,09/19/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/9/19/daily-digest
291,House,09/19/2024,10:00AM,19:58PM,598.0,x,Adjournment: The House met at 10 a.m. and adjourned at 7:58 p.m.  ,https://www.congress.gov/congressional-record/2024/9/19/daily-digest
292,Senate,09/20/2024,,,,NS,The Senate was not in session and stands adjourned until 3 p.m. on Monday September 23 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/9/20/daily-digest
293,House,09/20/2024,09:00AM,14:09PM,309.0,x,Adjournment: The House met at 9 a.m. and adjourned at 2:09 p.m. ,https://www.congress.gov/congressional-record/2024/9/20/daily-digest
294,Senate,09/23/2024,15:00PM,18:27PM,207.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 6:27 p.m. until 10 a.m. on Tuesday September 24 2024. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/9/23/daily-digest
295,House,09/23/2024,12:00PM,20:39PM,519.0,x,Adjournment: The House met at 12 p.m. and adjourned at 8:39 p.m.,https://www.congress.gov/congressional-record/2024/9/23/daily-digest
296,Senate,09/24/2024,10:00AM,19:56PM,596.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 7:56 p.m. until 10 a.m. on Wednesday September 25 2024. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/9/24/daily-digest
297,House,09/24/2024,10:00AM,21:47PM,707.0,x,Adjournment: The House met at 10 a.m. and adjourned at 9:47 p.m.,https://www.congress.gov/congressional-record/2024/9/24/daily-digest
298,Senate,09/25/2024,1900-01-01 10:00:00,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/9/25/daily-digest
299,House,09/25/2024,10:00AM,20:49PM,649.0,x,Adjournment: The House met at 10 a.m. and adjourned at 8:49 p.m.,https://www.congress.gov/congressional-record/2024/9/25/daily-digest
300,Senate,09/27/2024,,,,pf,The Senate met at 10:00:01 a.m. in pro forma session and adjourned at 10:01:33 a.m. until 10 a.m. on Tuesday October 1 2024.A unanimous-consent agreement was reached providing that notwithstanding the order of Wednesday September 25 2024 that when the Senate adjourns it next convene at 10 a.m. on Tuesday October 1 2024 and not convene at 1 p.m. as previously ordered and that all other provisions remain in effect.,https://www.congress.gov/congressional-record/2024/9/27/daily-digest
301,House,09/27/2024,10:00AM,10:04AM,4.0,pf,Adjournment:  The House met at 10 a.m. and adjourned at 10:04 a.m.,https://www.congress.gov/congressional-record/2024/9/27/daily-digest
302,Senate,10/01/2024,,,,pf,The Senate met at 10:01:17 a.m. in pro forma session and adjourned at 10:01:50 a.m. until 10 a.m. on Friday October 4 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/10/1/daily-digest
303,House,10/01/2024,11:00AM,11:02AM,2.0,pf,Adjournment: The House met at 11 a.m. and adjourned at 11:02 a.m. ,https://www.congress.gov/congressional-record/2024/10/1/daily-digest
304,Senate,10/04/2024,,,,pf,The Senate met at 10:00:02 a.m. in pro forma session and adjourned at 10:00:32 a.m. until 2:30 p.m. on Tuesday October 8 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/10/4/daily-digest
305,House,10/04/2024,15:30PM,15:32PM,2.0,pf,Adjournment: The House met at 3:30 p.m. and adjourned at 3:32 p.m.     ,https://www.congress.gov/congressional-record/2024/10/4/daily-digest
306,Senate,10/08/2024,,,,pf,The Senate met at 2:30:01 p.m. in pro forma session and adjourned at 2:30:36 p.m. until 8:30 a.m. on Friday October 11 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/10/8/daily-digest
307,House,10/08/2024,09:00AM,09:03AM,3.0,pf,Adjournment: The House met at 9 a.m. and adjourned at 9:03 a.m.  ,https://www.congress.gov/congressional-record/2024/10/8/daily-digest
308,Senate,10/11/2024,,,,pf,The Senate met at 8:35:58 a.m. in pro forma session and adjourned at 8:36:28 a.m. until 1:30 p.m. on Tuesday October 15 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/10/11/daily-digest
309,House,10/11/2024,13:00PM,13:02PM,2.0,pf,Adjournment: The House met at 1 p.m. and adjourned at 1:02 p.m.,https://www.congress.gov/congressional-record/2024/10/11/daily-digest
