,House or Senate,Date,Time Convened,Time Adjourned,Time in Session,Working Day?,Scraped adjournment string,url
135,House,04/26/2023,10:00AM,19:01PM,541.0,x,Adjournment: The House met at 10 a.m. and adjourned at 7:01 p.m.   ,https://www.congress.gov/congressional-record/2023/4/26/daily-digest
136,Senate,04/27/2023,,1900-01-01 15:26:00,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/4/27/daily-digest
137,House,04/27/2023,09:00AM,18:18PM,558.0,x,Adjournment: The House met at 9 a.m. and adjourned at 6:18 p.m. ,https://www.congress.gov/congressional-record/2023/4/27/daily-digest
138,Senate,04/28/2023,,,,NS,The Senate was not in session and stands adjourned until 3 p.m. on Monday May 1 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/4/28/daily-digest
139,House,04/28/2023,09:00AM,12:41PM,221.0,x,Adjournment: The House met at 9 a.m. and adjourned at 12:41 p.m. ,https://www.congress.gov/congressional-record/2023/4/28/daily-digest
140,Senate,05/01/2023,15:00PM,19:15PM,255.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 7:15 p.m. until 10 a.m. on Tuesday May 2 2023. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/5/1/daily-digest
141,House,05/01/2023,,,,NS,The House was not in session today. The House will meet at 11 a.m. on Tuesday May 2 2023.No hearings were held.,https://www.congress.gov/congressional-record/2023/5/1/daily-digest
142,Senate,05/02/2023,10:00AM,18:56PM,536.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 6:56 p.m. until 10 a.m. on Wednesday May 3 2023. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/5/2/daily-digest
143,House,05/02/2023,11:00AM,11:06AM,6.0,pf,Adjournment: The House met at 11 a.m. and adjourned at 11:06 a.m.  ,https://www.congress.gov/congressional-record/2023/5/2/daily-digest
144,Senate,05/03/2023,10:00AM,20:46PM,646.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 8:46 p.m. until 10 a.m. on Thursday May 4 2023. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/5/3/daily-digest
145,House,05/03/2023,,,,NS,The House was not in session today. The House will meet at 11 a.m. on Friday May 5 2023.No hearings were held.,https://www.congress.gov/congressional-record/2023/5/3/daily-digest
146,Senate,05/04/2023,10:00AM,15:44PM,344.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 3:44 p.m. until 9:30 a.m. on Friday May 5 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/5/4/daily-digest
147,House,05/04/2023,,,,NS,The House was not in session today. The House will meet at 11 a.m. on Friday May 5 2023.No hearings were held.,https://www.congress.gov/congressional-record/2023/5/4/daily-digest
148,Senate,05/05/2023,,,,pf,The Senate met at 9:30:00 a.m. in pro forma session and adjourned at 9:30:31 a.m. until 3 p.m. on Tuesday May 9 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/5/5/daily-digest
149,House,05/05/2023,11:00AM,11:03AM,3.0,pf,Adjournment: The House met at 11 a.m. and adjourned at 11:03 a.m.   ,https://www.congress.gov/congressional-record/2023/5/5/daily-digest
150,Senate,05/09/2023,15:00PM,19:31PM,271.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 7:31 p.m. until 10 a.m. on Wednesday May 10 2023. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/5/9/daily-digest
151,House,05/09/2023,12:00PM,21:54PM,594.0,x,Adjournment: The House met at 12 p.m. and adjourned at 9:54 p.m. ,https://www.congress.gov/congressional-record/2023/5/9/daily-digest
152,Senate,05/10/2023,10:00AM,20:03PM,603.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 8:03 p.m. until 10 a.m. on Thursday May 11 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/5/10/daily-digest
153,House,05/10/2023,10:00AM,21:57PM,717.0,x,Adjournment: The House met at 10 a.m. and adjourned at 9:57 p.m. ,https://www.congress.gov/congressional-record/2023/5/10/daily-digest
154,Senate,05/11/2023,10:00AM,15:49PM,349.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 3:49 p.m. until 3 p.m. on Monday May 15 2023. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/5/11/daily-digest
155,House,05/11/2023,10:00AM,17:35PM,455.0,x,Adjournment: The House met at 10 a.m. and adjourned at 5:35 p.m.   ,https://www.congress.gov/congressional-record/2023/5/11/daily-digest
156,Senate,05/15/2023,15:00PM,19:22PM,262.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 7:22 p.m. until 10 a.m. on Tuesday May 16 2023. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/5/15/daily-digest
157,House,05/15/2023,12:00PM,20:39PM,519.0,x,Adjournment: The House met at 12 p.m. and adjourned at 8:39 p.m. ,https://www.congress.gov/congressional-record/2023/5/15/daily-digest
158,Senate,05/16/2023,10:00AM,19:27PM,567.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 7:27 p.m. until 10 a.m. on Wednesday May 17 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/5/16/daily-digest
159,House,05/16/2023,10:00AM,14:40PM,280.0,x,Adjournment: The House met at 10 a.m. and adjourned at 2:40 p.m.    ,https://www.congress.gov/congressional-record/2023/5/16/daily-digest
160,Senate,05/17/2023,10:00AM,20:15PM,615.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 8:15 p.m. until 10 a.m. on Thursday May 18 2023. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/5/17/daily-digest
161,House,05/17/2023,10:00AM,20:50PM,650.0,x,Adjournment: The House met at 10 a.m. and adjourned at 8:50 p.m.  ,https://www.congress.gov/congressional-record/2023/5/17/daily-digest
162,Senate,05/18/2023,10:00AM,15:52PM,352.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 3:52 p.m. until 9:45 a.m. on Friday May 19 2023. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/5/18/daily-digest
163,House,05/18/2023,09:00AM,12:31PM,211.0,x,Adjournment: The House met at 9 a.m. and adjourned at 12:31 p.m.   ,https://www.congress.gov/congressional-record/2023/5/18/daily-digest
164,Senate,05/19/2023,,,,pf,The Senate met at 9:45:00 a.m. in pro forma session and adjourned at 9:45:31 a.m. until 12 noon on Tuesday May 23 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/5/19/daily-digest
165,House,05/19/2023,,,,NS,The House was not in session today. The House will meet at 12 p.m. on Monday May 22 2023.No hearings were held. ,https://www.congress.gov/congressional-record/2023/5/19/daily-digest
166,Senate,05/22/2023,,,,NS,The Senate was not in session and stands adjourned until 12 noon on Tuesday May 23 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/5/22/daily-digest
167,House,05/22/2023,12:00PM,21:15PM,555.0,x,Adjournment:  The House met at 12 p.m. and adjourned at 9:15 p.m.   ,https://www.congress.gov/congressional-record/2023/5/22/daily-digest
168,Senate,05/23/2023,,,,pf,The Senate met at 12:11:35 p.m. in pro forma session and adjourned at 12:12:16 p.m. until 12:30 p.m. on Thursday May 25 2023.No committee meetings were held. ,https://www.congress.gov/congressional-record/2023/5/23/daily-digest
169,House,05/23/2023,10:00AM,18:37PM,517.0,x,Adjournment: The House met at 10 a.m. and adjourned at 6:37 p.m.      ,https://www.congress.gov/congressional-record/2023/5/23/daily-digest
170,Senate,05/24/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/5/24/daily-digest
171,House,05/24/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/5/24/daily-digest
172,Senate,05/25/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/5/25/daily-digest
173,House,05/25/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/5/25/daily-digest
174,Senate,05/26/2023,,,,pf,The Senate met at 9 a.m. in pro forma session and adjourned at 9:00:26 a.m. until 3 p.m. on Tuesday May 30 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/5/26/daily-digest
175,House,05/26/2023,14:00PM,14:08PM,8.0,pf,Adjournment: The House met at 2 p.m. and adjourned at 2:08 p.m. ,https://www.congress.gov/congressional-record/2023/5/26/daily-digest
176,Senate,05/29/2023,,,,NS,The Senate was not in session and stands adjourned until 3 p.m. on Tuesday May 30 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/5/29/daily-digest
177,House,05/29/2023,14:00PM,14:17PM,17.0,pf,Adjournment: The House met at 2 p.m. and adjourned at 2:17 p.m. ,https://www.congress.gov/congressional-record/2023/5/29/daily-digest
178,Senate,05/30/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/5/30/daily-digest
179,House,05/30/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/5/30/daily-digest
180,Senate,05/31/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/5/31/daily-digest
181,House,05/31/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/5/31/daily-digest
182,Senate,06/01/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/6/1/daily-digest
183,House,06/01/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/6/1/daily-digest
184,Senate,06/02/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/6/2/daily-digest
185,House,06/02/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/6/2/daily-digest
186,Senate,06/05/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/6/5/daily-digest
187,House,06/05/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/6/5/daily-digest
188,Senate,06/06/2023,15:00PM,18:31PM,211.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 6:31 p.m. until 10 a.m. on Wednesday June 7 2023. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/6/6/daily-digest
189,House,06/06/2023,10:00AM,19:20PM,560.0,x,Adjournment: The House met at 10 a.m. and adjourned at 7:20 p.m. ,https://www.congress.gov/congressional-record/2023/6/6/daily-digest
190,Senate,06/07/2023,10:00AM,18:08PM,488.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 6:08 p.m. until 10 a.m. on Thursday June 8 2023. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/6/7/daily-digest
191,House,06/07/2023,10:00AM,18:47PM,527.0,x,Adjournment: The House met at 10 a.m. and adjourned at 6:47 p.m.   ,https://www.congress.gov/congressional-record/2023/6/7/daily-digest
192,Senate,06/08/2023,10:00AM,15:44PM,344.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 3:44 p.m. until 3 p.m. on Monday June 12 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/6/8/daily-digest
193,House,06/08/2023,,,,NS,The House was not in session today. The House will meet in Pro Forma session at 9 a.m. on Friday June 9 2023.No hearings were held. ,https://www.congress.gov/congressional-record/2023/6/8/daily-digest
194,Senate,06/09/2023,,,,NS,The Senate was not in session and stands adjourned until 3 p.m. on Monday June 12 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/6/9/daily-digest
195,House,06/09/2023,09:00AM,09:03AM,3.0,pf,Adjournment: The House met at 9 a.m. and adjourned at 9:03 a.m. ,https://www.congress.gov/congressional-record/2023/6/9/daily-digest
196,Senate,06/12/2023,15:00PM,18:32PM,212.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 6:32 p.m. until 10 a.m. on Tuesday June 13 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/6/12/daily-digest
197,House,06/12/2023,12:00PM,20:00PM,480.0,x,Adjournment: The House met at 12 p.m. and adjourned at 8 p.m.   ,https://www.congress.gov/congressional-record/2023/6/12/daily-digest
198,Senate,06/13/2023,10:00AM,19:09PM,549.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 7:09 p.m. until 10 a.m. on Wednesday June 14 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/6/13/daily-digest
199,House,06/13/2023,10:00AM,21:57PM,717.0,x,Adjournment: The House met at 10 a.m. and adjourned at 9:57 p.m.   ,https://www.congress.gov/congressional-record/2023/6/13/daily-digest
200,Senate,06/14/2023,10:00AM,18:24PM,504.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 6:24 p.m. until 10 a.m. on Thursday June 15 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/6/14/daily-digest
201,House,06/14/2023,10:00AM,16:52PM,412.0,x,Adjournment: The House met at 10 a.m. and adjourned at 4:52 p.m.  ,https://www.congress.gov/congressional-record/2023/6/14/daily-digest
202,Senate,06/15/2023,10:00AM,15:02PM,302.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 3:02 p.m. until 10 a.m. on Friday June 16 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/6/15/daily-digest
203,House,06/15/2023,09:00AM,12:17PM,197.0,x,Adjournment: The House met at 9 a.m. and adjourned at 12:17 p.m.   ,https://www.congress.gov/congressional-record/2023/6/15/daily-digest
204,Senate,06/16/2023,,,,pf,The Senate met at 10 a.m. in pro forma session and adjourned at 10:00:39 a.m. until 3 p.m. on Tuesday June 20.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/6/16/daily-digest
205,House,06/16/2023,14:00PM,14:04PM,4.0,pf,Adjournment: The House met at 2 p.m. and adjourned at 2:04 p.m. ,https://www.congress.gov/congressional-record/2023/6/16/daily-digest
206,Senate,06/20/2023,15:00PM,19:43PM,283.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 7:43 p.m. until 10 a.m. on Wednesday June 21 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/6/20/daily-digest
207,House,06/20/2023,12:00PM,20:24PM,504.0,x,Adjournment: The House met at 12 p.m. and adjourned at 8:24 p.m.   ,https://www.congress.gov/congressional-record/2023/6/20/daily-digest
208,Senate,06/21/2023,10:00AM,19:57PM,597.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 7:57 p.m. until 10 a.m. on Thursday June 22 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/6/21/daily-digest
209,House,06/21/2023,10:00AM,21:58PM,718.0,x,Adjournment: The House met at 10 a.m. and adjourned at 9:58 p.m.   ,https://www.congress.gov/congressional-record/2023/6/21/daily-digest
210,Senate,06/22/2023,10:00AM,17:23PM,443.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 5:23 p.m. until 2 p.m. on Monday June 26 2023. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/6/22/daily-digest
211,House,06/22/2023,10:30AM,19:24PM,534.0,x,Adjournment:  The House met at 10:30 a.m. and adjourned at 7:24 p.m.   ,https://www.congress.gov/congressional-record/2023/6/22/daily-digest
212,Senate,06/23/2023,,,,NS,The Senate was not in session and stands adjourned until 2 p.m. on Monday June 26 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/6/23/daily-digest
213,House,06/23/2023,09:00AM,13:21PM,261.0,x,Adjournment: The House met at 9 a.m. and adjourned at 1:21 p.m.,https://www.congress.gov/congressional-record/2023/6/23/daily-digest
214,Senate,06/26/2023,,,,pf,The Senate met at 2:10:37 p.m. in pro forma session and adjourned at 2:11:08 p.m. until 10 a.m. on Thursday June 29 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/6/26/daily-digest
215,House,06/26/2023,,,,NS,The House was not in session today. The House will meet in Pro Forma session on Tuesday June 27 at 9 a.m.No hearings were held.,https://www.congress.gov/congressional-record/2023/6/26/daily-digest
216,Senate,06/27/2023,,,,NS,The Senate was not in session and stands adjourned until 10 a.m. on Thursday June 29 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/6/27/daily-digest
217,House,06/27/2023,09:00AM,09:04AM,4.0,pf,Adjournment: The House met at 9 a.m. and adjourned at 9:04 a.m.   ,https://www.congress.gov/congressional-record/2023/6/27/daily-digest
218,Senate,06/29/2023,,,,pf,The Senate met at 10:00:01 a.m. in pro forma session and adjourned at 10:00:31 a.m. until 10 a.m. on Monday July 3 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/6/29/daily-digest
219,House,06/29/2023,,,,NS,The House was not in session today. The House will meet in Pro Forma session on Friday June 30 at 2 p.m.No hearings were held.,https://www.congress.gov/congressional-record/2023/6/29/daily-digest
220,Senate,06/30/2023,,,,NS,The Senate was not in session and stands adjourned until 10 a.m. on Monday July 3 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/6/30/daily-digest
221,House,06/30/2023,14:00PM,14:02PM,2.0,pf,Adjournment: The House met at 2 p.m. and adjourned at 2:02 p.m.   ,https://www.congress.gov/congressional-record/2023/6/30/daily-digest
222,Senate,07/03/2023,,,,pf,The Senate met at 10:00:04 a.m. in pro forma session and adjourned at 10:00:34 a.m. until 10 a.m. on Thursday July 6 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/7/3/daily-digest
223,House,07/03/2023,10:00AM,10:04AM,4.0,pf,Adjournment: The House met at 10 a.m. and adjourned at 10:04 a.m. ,https://www.congress.gov/congressional-record/2023/7/3/daily-digest
224,Senate,07/06/2023,,,,pf,The Senate met at 10:04:29 a.m. in pro forma session and adjourned at 10:05:11 a.m. until 3 p.m. on Monday July 10 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/7/6/daily-digest
225,House,07/06/2023,12:00PM,12:12PM,12.0,pf,Adjournment: The House met at 12 p.m. and adjourned at 12:12 p.m. ,https://www.congress.gov/congressional-record/2023/7/6/daily-digest
226,Senate,07/10/2023,15:00PM,18:47PM,227.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 6:47 p.m. until 10 a.m. on Tuesday July 11 2023. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/7/10/daily-digest
227,House,07/10/2023,14:30PM,14:36PM,6.0,pf,Adjournment: The House met at 2:30 p.m. and adjourned at 2:36 p.m.  ,https://www.congress.gov/congressional-record/2023/7/10/daily-digest
228,Senate,07/11/2023,10:00AM,19:15PM,555.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 7:15 p.m. until 10 a.m. on Wednesday July 12 2023. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/7/11/daily-digest
229,House,07/11/2023,12:00PM,20:50PM,530.0,x,Adjournment: The House met at 12 p.m. and adjourned at 8:50 p.m.   ,https://www.congress.gov/congressional-record/2023/7/11/daily-digest
230,Senate,07/12/2023,10:00AM,18:59PM,539.0,x,Adjournment: Senate convened at 10:00 a.m. and adjourned at 6:59 p.m. until 10 a.m. on Thursday July 13 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/7/12/daily-digest
231,House,07/12/2023,10:00AM,15:55PM,355.0,x,Adjournment: The House met at 10 a.m. and adjourned at 3:55 p.m.   ,https://www.congress.gov/congressional-record/2023/7/12/daily-digest
232,Senate,07/13/2023,10:00AM,17:05PM,425.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 5:05 p.m. until 9:30 a.m. on Friday July 14 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/7/13/daily-digest
233,House,07/13/2023,10:00AM,23:32PM,812.0,x,Adjournment: The House met at 10 a.m. and adjourned at 11:32 p.m. ,https://www.congress.gov/congressional-record/2023/7/13/daily-digest
234,Senate,07/14/2023,,,,pf,The Senate met at 9:30:00 a.m. in pro forma session and adjourned at 9:30:36 a.m. until 3 p.m. on Tuesday July 18 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/7/14/daily-digest
235,House,07/14/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/7/14/daily-digest
236,Senate,07/17/2023,,,,NS,The Senate was not in session and stands adjourned until 3 p.m. on Tuesday July 18 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/7/17/daily-digest
237,House,07/17/2023,12:00PM,20:48PM,528.0,x,Adjournment: The House met at 12 p.m. and adjourned at 8:48 p.m.,https://www.congress.gov/congressional-record/2023/7/17/daily-digest
238,Senate,07/18/2023,15:00PM,22:44PM,464.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 10:44 p.m. until 9:45 a.m. on Wednesday July 19 2023. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/7/18/daily-digest
239,House,07/18/2023,10:00AM,20:28PM,628.0,x,Adjournment: The House met at 10 a.m. and adjourned at 8:28 p.m. ,https://www.congress.gov/congressional-record/2023/7/18/daily-digest
240,Senate,07/19/2023,09:45AM,19:57PM,612.0,x,Adjournment: Senate convened at 9:45 a.m. and adjourned at 7:57 p.m. until 10 a.m. on Thursday July 20 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/7/19/daily-digest
241,House,07/19/2023,09:00AM,23:00PM,840.0,x,Adjournment: The House met at 9 a.m. and adjourned at 11 p.m.   ,https://www.congress.gov/congressional-record/2023/7/19/daily-digest
242,Senate,07/20/2023,10:00AM,16:54PM,414.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 4:54 p.m. until 6:30 a.m. on Friday July 21 2023. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/7/20/daily-digest
243,House,07/20/2023,09:00AM,12:40PM,220.0,x,Adjournment: The House met at 9 a.m. and adjourned at 12:40 p.m.,https://www.congress.gov/congressional-record/2023/7/20/daily-digest
244,Senate,07/21/2023,,,,pf,The Senate met at 6:30:02 a.m. in pro forma session and adjourned at 6:30:30 a.m. until 3 p.m. on Tuesday July 25 2023.No Committee meetings were held.,https://www.congress.gov/congressional-record/2023/7/21/daily-digest
245,House,07/21/2023,,,,NS,The House was not in session today. The House will meet at 11 a.m. on Monday July 24 2023.No hearings were held.,https://www.congress.gov/congressional-record/2023/7/21/daily-digest
246,Senate,07/24/2023,,,,NS,The Senate was not in session and stands adjourned until 3 p.m. on Tuesday July 25 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/7/24/daily-digest
247,House,07/24/2023,11:00AM,11:03AM,3.0,pf,Adjournment: The House met at 11 a.m. and adjourned at 11:03 a.m.  ,https://www.congress.gov/congressional-record/2023/7/24/daily-digest
248,Senate,07/25/2023,15:00PM,23:10PM,490.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 11:10 p.m. until 10 a.m. on Wednesday July 26 2023. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/7/25/daily-digest
249,House,07/25/2023,12:00PM,21:03PM,543.0,x,Adjournment: The House met at 12 p.m. and adjourned at 9:03 p.m.   ,https://www.congress.gov/congressional-record/2023/7/25/daily-digest
250,Senate,07/26/2023,1900-01-01 10:00:00,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/7/26/daily-digest
251,House,07/26/2023,10:00AM,20:33PM,633.0,x,Adjournment: The House met at 10 a.m. and adjourned at 8:33 p.m. ,https://www.congress.gov/congressional-record/2023/7/26/daily-digest
252,Senate,07/27/2023,10:00AM,23:05PM,785.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 11:05 p.m. until 11:45 a.m. on Friday July 28 2023. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/7/27/daily-digest
253,House,07/27/2023,10:00AM,18:27PM,507.0,x,Adjournment:  The House met at 10 a.m. and adjourned at 6:27 p.m.   ,https://www.congress.gov/congressional-record/2023/7/27/daily-digest
254,Senate,07/28/2023,,,,pf,The Senate met at 11:45:00 a.m. in pro forma session and adjourned at 11:45:37 a.m. until 12:15 p.m. on Tuesday August 1 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/7/28/daily-digest
255,House,07/28/2023,10:00AM,10:02AM,2.0,pf,Adjournment: The House met at 10 a.m. and adjourned at 10:02 a.m. ,https://www.congress.gov/congressional-record/2023/7/28/daily-digest
256,Senate,08/01/2023,,,,pf,The Senate met at 2:36:11 p.m. in pro forma session and adjourned at 2:36:49 p.m. until 12 noon on Friday August 4.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/8/1/daily-digest
257,House,08/01/2023,15:00PM,15:02PM,2.0,pf,Adjournment: The House met at 3 p.m. and adjourned at 3:02 p.m. ,https://www.congress.gov/congressional-record/2023/8/1/daily-digest
258,Senate,08/04/2023,,,,pf,The Senate met at 12:03:00 p.m. in pro forma session and adjourned at 12:03:30 p.m. until 10 a.m. on Tuesday August 8 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/8/4/daily-digest
259,House,08/04/2023,11:00AM,11:03AM,3.0,pf,Adjournment: The House met at 11 a.m. and adjourned at 11:03 a.m. ,https://www.congress.gov/congressional-record/2023/8/4/daily-digest
260,Senate,08/08/2023,,,,pf,The Senate met at 10:00:02 a.m. in pro forma session and adjourned at 10:00:28 a.m. until 9 a.m. on Friday August 11 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/8/8/daily-digest
261,House,08/08/2023,10:30AM,10:33AM,3.0,pf,Adjournment: The House met at 10:30 a.m. and adjourned at 10:33 a.m.   ,https://www.congress.gov/congressional-record/2023/8/8/daily-digest
262,Senate,08/11/2023,,,,pf,The Senate met at 9:00:08 a.m. in pro forma session and adjourned at 9:00:38 a.m. until 12 noon on Tuesday August 15 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/8/11/daily-digest
263,House,08/11/2023,11:00AM,11:02AM,2.0,pf,Adjournment: The House met at 11 a.m. and adjourned at 11:02 a.m. ,https://www.congress.gov/congressional-record/2023/8/11/daily-digest
264,Senate,08/15/2023,,,,pf,The Senate met at 10:47:39 a.m. in pro forma session and adjourned at 10:49:08 a.m. until 1 p.m. on Friday August 18.  A unanimous-consent agreement was reached providing that notwithstanding the order of Thursday July 27 2023 Senate not convene at 12 noon on Tuesday August 15 2023 as previously ordered; and that when Senate adjourns on Tuesday August 15 2023 it stand adjourned until 1 p.m. on Friday August 18 2023 with all other provisions of the order of Thursday July 27 2023 remaining in effect.,https://www.congress.gov/congressional-record/2023/8/15/daily-digest
265,House,08/15/2023,11:00AM,11:03AM,3.0,pf,Adjournment:  The House met at 11 a.m. and adjourned at 11:03 a.m. ,https://www.congress.gov/congressional-record/2023/8/15/daily-digest
266,Senate,08/18/2023,,,,pf,The Senate met at 1:00:01 p.m. in pro forma session and adjourned at 1:00:30 p.m. until 2 p.m. on Tuesday August 22.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/8/18/daily-digest
267,House,08/18/2023,10:30AM,10:32AM,2.0,pf,Adjournment: The House met at 10:30 a.m. and adjourned at 10:32 a.m. ,https://www.congress.gov/congressional-record/2023/8/18/daily-digest
268,Senate,08/22/2023,,,,pf,The Senate met at 2 p.m. in pro forma session and adjourned at 2:00:27 p.m. until 12 noon on Friday August 25.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/8/22/daily-digest
